reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f0ae97f7-ba4d-4041-b191-c5afe9cd1bf5,inggar bono,https://play-lh.googleusercontent.com/a-/ALV-UjWwp2dmcbxPx39QXXj09xljucIJyoZj2TT2ishgGmaEjxMXhTM,"Susah bookingnya, Jadwal g keluar waktu di klik Keluar2 tiba2 habis, Pembayaran juga dulu ada qris jg untuk lokal, barusan yang muncul ovo saja sama e wallet kai.... Trus kalo susah gagal berulang2 booking mau booking lagi g BS ada warning melebihi 15 kali order...",1,0,6.5.2,2024-05-16 18:44:24,,,6.5.2
853c7c96-2098-4ec1-984e-e37ab525648d,Firr Vans,https://play-lh.googleusercontent.com/a-/ALV-UjUiqb1gc9Rkk4P5ggkapXqjf1HyYRlpHNtfSlz0YDTahndGZeUJ,"Kai Sekarang Gajelas, Kursi masih kosong tiba² penuh semua, jadi ga bisa milih kursi. Giliran udh dibayar, pas cek lagi masih tersedia banyak diliat banyak kursi yg kosong mana udh dipesen lagi ga bisa pilih kursi lagi",1,0,6.5.2,2024-05-16 17:28:42,,,6.5.2
afb677a8-576e-4490-8e5f-467ae414b8ab,D iskandarWiji,https://play-lh.googleusercontent.com/a-/ALV-UjXGdWQnW2Z_spZjkRcDt_HUwsHYEhBWJfsjhIMa_TRRafB4vdOBGg,"aplikasinya susah di buka dan informasi tiket tidak muncul,di aplikasi yang tidak resmi muncul.tolong di perbaiki supaya konsumen/masyarakat bisa mengunakan lebih mudah",1,0,6.5.2,2024-05-18 01:57:25,,,6.5.2
a2df7858-da15-4c5b-a0a7-ce6a79055ef3,Siti Nurjanah,https://play-lh.googleusercontent.com/a-/ALV-UjWoMCd4khtVHewiXgHma1uxy2YoOyBYUIc_8V71Q9uMKJrhYYe1,"Woiillaahh.. saya gk bsa login, password sdh benar tp sllu fail. Nanya di ig jg gk di respond. Mau reschedule jd susah, percuma ada aplikasi klw aplikasinya gk bsa dipake !!",1,0,6.4.1,2024-04-02 01:30:32,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2024-04-02 03:30:25,6.4.1
d232638e-69bc-4edd-92ab-edb370bb6aa0,Lina Muliasari,https://play-lh.googleusercontent.com/a/ACg8ocJvSh6A0P9D-2Gu77xN1WKGLIw3ZPrgLLNJF6SFgxvUan7nClU=mo,"Pembaharuan sekarang kurang efisien dan efektif untuk pengguna kereta jarak dekat, dan untuk metode pembayaran diharapkan lebih banyak lagi tidak hanya 1 aplikasi pembayaran. Diharapkan untuk pengembangan aplikasi KAI ACCESS selanjutnya dapat lebih dipikirkan kembali dan lebih memudahkan masyarakat untuk menggunakan aplikasi ini",1,0,6.5.2,2024-05-20 01:17:38,"Hai kak, bisa diinfokan dengan jelas ingin melakukan pembayaran untuk kereta apa?",2024-05-20 02:25:12,6.5.2
57371cc5-5e45-4462-9421-64c4523a2d5c,Agfabian Smasi,https://play-lh.googleusercontent.com/a/ACg8ocKFQ0DhSEMTzV2dcJ-b9eLgtd5V5xTb65dpDJMYAbrXmIcb_A=mo,"Kirain setelah pergantian nama bakal lebih baik, ternyata sama aja kayak sebelumnya. Maaf, bintang satu dulu ▫️▫️▫️▫️▫️▫️▫️▫️▫️ Edit : sekarang udah mendingan, tapi seringkali saat memilih seat masih suka abis. Udah direfresh padahal masih ada 1, 2 tapi pas mau lanjut milih seat selalu habis. Terima kasih sudah terus berbenah, semoga semakin baik kedepannya ▫️▫️▫️▫️▫️▫️▫️▫️▫️ Edit : maaf banget, bintang satu. Setah update malah banyak trouble",1,1,6.5.2,2024-05-17 13:36:42,Mohon maaf atas kendaalanya. Kami akan terus berupaya memberikan pengalaman terbaik untuk pengguna kami.,2023-08-16 08:01:14,6.5.2
47042e78-f672-4f43-981b-009b14489ce1,irsa misstik,https://play-lh.googleusercontent.com/a-/ALV-UjWR7XecBdOhdAqUQKp0rI62ddYXTTRC00N_5HMzm-mgRAQWXjM,"Serba susah anjKehilangan 310rb gara gara sistem Bayarku pakek qris yup, di aplikasi yup keterangan nya sudah sukses bayar tapi di aplikasi KAI tiketku gak muncul, sudah telfon CS katanya time out, suruh konfirmasi di IG di FB semua sudah aku lakukan biar bisa pengembalian uangku nyatanya omong kosong KAI gak mau rugi ,masalahku dari bulan Desember tgl 12 dan aku nulis ulasa ini tgl 3 February tidak ada kejelasan sudah DM berkali kali cuma di read doang , mengecewakan,310rb itu banyak bagi ku.",1,0,6.5.2,2024-05-16 17:28:36,,,6.5.2
16cb52f4-7cf6-483e-90d3-13a918a4bb94,Mely Agustina,https://play-lh.googleusercontent.com/a/ACg8ocJAJXCN7yU9eeycHYVVU5bqBKFck3Jd11Q9UUwDnaGs_mM3Ew=mo,"Wah di upgrade mkin kacau ad yg bsa d klik dan pilahan untuk pembatan atau resdule tiket tidak ada, tolong kembalikan versi sebelumnya !!!",1,0,6.5.2,2024-05-17 00:23:08,"Hai kak tentunya masih tersedia, dengan cara klik tiketnya kemudian pilih ""kelola pesanan anda"", silakan dicoba",2024-05-17 04:08:59,6.5.2
7c8bf4e4-4c7a-4f59-9d66-5cba38a9048a,Najwa Zakia,https://play-lh.googleusercontent.com/a-/ALV-UjXyYP3zoyN8p9p_8TU23_egP47qWR8HpaerCJ6AwjPvUVi_KQjZ,"Udah bayar, tp masih bilang belom lunas. Alias saldo udah ketarik tp tiketnya tulisannya masih belom lunas. Jelek.",1,3,6.5.4,2024-05-25 07:35:23,,,6.5.4
b4f4cbf9-b224-450a-bef4-48cac105f3d1,residen evil,https://play-lh.googleusercontent.com/a-/ALV-UjUp2_LiQX6tBH8_0G6PYz07PGuaN4aJE0hNF8f3TnAF2RHOlw6c,"Sangat buruk sekali, sudah pesan tp gagal, tp uang tidak kembali... Tdk jelas sama sekali, sudah sering begini, jd rugi... Sekelas BUMN aplikasi bobrok !",1,0,6.5.2,2024-05-16 18:46:24,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2023-12-08 02:24:39,6.5.2
86fae328-70fb-41cb-832e-1bab4b1c1e3f,Ahmad Frenkly,https://play-lh.googleusercontent.com/a/ACg8ocI60EMHw0VGc2DGmMkI0hJP2Q-sbldxZgKC210pchsdkE85Cg=mo,"Aplikasinya bukan malah bagus malah tambah gila , disuruh daftar member giliran daftar gk bisa hadeh2, saran ya mending gk ush upgrade kalo emang belum siap untuk upgrade apk, kalo emang mau upgrade seharusnya uji coba dulu baru di upgrade",1,0,6.4.1,2024-05-01 07:36:02,,,6.4.1
1aa7377c-0c30-43f1-be61-e0dc3545b8af,Blognya Omiyan,https://play-lh.googleusercontent.com/a-/ALV-UjV7AJSeMp3KbHt-QJJ31QojQ4JGtIPo_tVcVZmf6MH44_QbER8M,Sejauh ini sangat memuaskan untuk pesan tiket serta notifikasi pembayaran sukses juga cepet... Semoga makin banyak fitur lainnya terkait perjalanan..,5,0,6.5.2,2024-05-19 02:29:37,,,6.5.2
209c6b29-c405-461b-82fc-58a3438aa329,twinz,https://play-lh.googleusercontent.com/a-/ALV-UjXMzxXWkoPmCWTDl1KeNWbQEWddZ-uYRxjm36YQKxKlGfE_kSM,"mau pesen tiket suruh isi data lengkap, tapi tiap mau isi data lengkap gabisa dipencet lanjutkan, aneh emang ni aplikasi",1,0,6.5.4,2024-05-25 14:12:03,,,6.5.4
cc52310f-42c5-4f6c-867b-b9b7c2eabfdb,Adie,https://play-lh.googleusercontent.com/a-/ALV-UjXz5lU_smehvgbJt0wIA6VhHo6nqbeSEuFZ9BiNfVF_aLtRNTZu,"Ga berguna, jalan krteta membuat masarakat resah dan terganggu ,sewaktu² kreta bisa membuat kecilakaan dan membunuh masarakat. Lebih baik kreta bikin jalan layang sendiri jangan bersentuhan dengan manusia di darat. Dan JANGAN PERNAH ISI TOPUP SALDO, SALDO TIDAK BISA DI GUNAKAN untuk beli tiket ,saldo hanya bisa untuk beli pulsa saja Sangat Memalukan Beginilah layanan publik milik pemerintah. Kebanyakan hasil korupsi. Aplikasi payah, tidak berguna., layanan online pembayaran sangat tidak berguna.",1,2,6.4.1,2024-04-02 16:51:14,,,6.4.1
35357282-3269-4c46-980b-60e04a10cc98,Fitri Syarifah,https://play-lh.googleusercontent.com/a/ACg8ocI49IGWGNk2YOQ8LcUuNKqnfVz4Ev7Lxzn3uS86-SZoOd-nVA=mo,"Kecewa berat. Udah dipantengin smp begadang tp tiket gk muncul walaupun terus dipantau, sekalinya muncul pasti udah habis akhirnya harus milih jadwal lain. Milih jadwal lain ribet dipembayaran, pakek qris gk bisa, ada warning mulu apalah apalah. Dikit² update lg apknya, iy kl makin baik, ini malah bikin kesel. Males bgt",1,1,6.5.2,2024-05-14 19:11:19,,,6.5.2
787f5ae8-d292-4405-ae03-26c5def74d93,Muhammad Izzudin,https://play-lh.googleusercontent.com/a-/ALV-UjX33-PXVJofZO46aiaH3iEzbwqhJjA0_TgB5XlsZBSsxM79iOw,"Aplikasi yang sangat berguna, tetapi banyak sekalih errornya, mohon untuk di tindak lanjuti untuk pengoperasian yang maksimal, terlebih mengganti nomor telefon",1,0,6.5.2,2024-05-16 20:00:39,,,6.5.2
7ff1e96e-eacf-404a-9711-93b20533fe24,HYANG IMAN KINASIH GUSTI,https://play-lh.googleusercontent.com/a-/ALV-UjVcB8NRZAYHkoxLYv5wqGaTmheNTrsPZhn61Za8DMhecfWQ-lIl,"Ini kenapa tiba tiba keluar sendiri akunnya, sampe ngira kalo belum bikin tapi pas bikin udah kedaftar nah terus nyoba opsi lupa sandi udah dimasukin tuh alamat akunnya tapi malah gagak gak ada respon. Edit , ini kenapa malah gak ada jadwal yang bisa di booking tadi perasaan ada tiba tiba gini pas mau ngecek tanggal lain gini amat mau mudik doang",1,1,6.4.1,2024-04-04 22:07:51,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? pastikan sudah menggunakan jaringan yang stabil dan aplikasi versi terbaru. Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2024-04-05 03:01:44,6.4.1
77a95d5d-7bf6-4bad-826f-7437b4ba412f,Yuli novita Novita,https://play-lh.googleusercontent.com/a/ACg8ocJLTklV-uHhl4RFvsvCrwq8fmxqUhSvX3v3T3Dss5WX6mdkxg=mo,"Paraaaaaaah banget apk logout sendiri udh coba login ulamg dng email yg sm tetep ga bisa masuk ga jelas bgt,tlonglah inidiperbaiki sestemnya",1,0,6.5.5,2024-06-06 22:21:37,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2024-05-20 02:25:24,6.5.5
1d8ccc4e-78ab-49f3-be4c-654874086256,agus kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjV_ghUL_DvwB1D7SsOWmgUubM90ja4zbiOXdYjHnsw-Rnls5P4,"Pembelian pulsa kok ada yg ga masuk ya...tapi saldo KAIPAY nya tetap kepotong. Ini gmn ceritanya ya? Pembelian pulsa nominal kecil aja bermasalah apalagi nominal yg besar, hadeuhhh...🤦‍♂️tgl 10/01/24 Tgl 3 feb kejadian lagi beli pulsa 10ribu ga masuk lagi aja, apk nya dah kacau ga ada respon pula...kejadian lagi, di tgl rabu pagi dini hari tgl 20 beli tiket dan rabu sorenya beli pulsa 1000 ga ada yg masuk tapi saldo ke potong, sialan emang...",1,0,6.4.1,2024-03-21 18:13:12,,,6.4.1
e51695c5-c2fa-4cd1-b542-619fda86ed2d,Basri Almiza,https://play-lh.googleusercontent.com/a-/ALV-UjV7Gqxote9UiGcYvYegt6-u4hyaotJWwEykKsOPSb-D3rMCiXk3,"Tolong dong, beritahu sy bagaimana pesan kereta api dari Medan ke kota Binjai... Dulu di tempat kereta Bandara, sekarang sdh tdk bisa lg.. sy ingin bawa liburan anak2 dan keponakan ke Binjai.. di kereta lokal jg tdk sy temukan jam operasional utk kereta Binjai.. Terima kasih banyak atas informasinya..🙏🙏.. Juga utk tim IT APLIKASI KAI Access. bila ada perubahan peletakan posisi kereta, tlng diberitahu.. . Terima kasih",5,1,6.5.2,2024-05-08 17:39:27,,,6.5.2
db5d08df-879e-40f5-8b56-f4bb83a56ca0,FIRZA IKHSANU,https://play-lh.googleusercontent.com/a-/ALV-UjUSjkqk5zTS8Z_gVdLUx-H2WMFOobZTstfbN-x8rrpovDlKE9rK,"Aplikasi buruk,di apk masih tersedia banyak sheet tpi di stasiunnya langsung bilang udah hbis.. Padahl 2 jam sbelum keberngkan ngeceknya",1,0,6.5.5,2024-06-02 10:25:52,,,6.5.5
89be09b1-b42d-4aac-8140-02d004b47db1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi makin susah untuk pesan tiket lebaran..buka jm 00.00 malah ada menunggu antrian..bahkan udh bisa masuk tp untuk melanjutkan pesan tiket malah time out trs..padahal internet bagus. Lebih bagus aplikasi yg lama meskipun muter2 tp masih bisa masuk buat pesan tiket tidak ada istilah menunggu antrian...🙏🙏,3,1,6.4.1,2024-04-15 18:01:03,,,6.4.1
1a860a38-8af1-490a-ab49-20a5cb46baa8,Muhammad Zien Zidan,https://play-lh.googleusercontent.com/a/ACg8ocLVZSo8TG95v6tUI25-ITDFm0eZ4gm8urzWqt62wLBeu9EKZQ=mo,"Aplikasi menjadi gajelas, pembayaran harus menggunakan kai pay, sedangkan kai pay terlalu jelek Setiap top up harus nunggu beberapa menit untuk ke update Mohon diperbaiki!",1,0,6.5.2,2024-05-17 00:41:22,"Hi kak, mohon maaf bisa diinfokan dengan jelas ingin melakukan pemesanan kereta apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2024-05-17 04:07:39,6.5.2
4f9f863a-1243-4043-887f-fccbd7cce652,Wirda Ayu Putri,https://play-lh.googleusercontent.com/a-/ALV-UjU46xdeEuRvd7dT6PfE1Gu6_4nI-lWBM__JFw1L_6Agu8VE93Hm,Gaa jelas bnget masa ga bisa daftar padahal smua persyaratan udh dipenuhi tapi pas mau dilanjutkan ga bisa. Smpek tak hapus trus instal lagi tetep aja ga bisa daftar aneh bnget,1,1,6.5.5,2024-06-02 12:31:26,,,6.5.5
108c8d24-6436-4a69-95ae-f273761c9bed,Indra Bangsawan,https://play-lh.googleusercontent.com/a-/ALV-UjWqtBV-yACP67sVZqnrbvuapcs1Yb8oiSX6fcQLPbvVahKGVK9q,Dari stasiun Jombang tidak ada jadwal kereta lokal ke arah Surabaya....pas coba stasiun lain ke arah Surabaya muncul untuk keberangkatan tgl 19 mei....apakah ada bug atau bagaimana? Ini kali kedua saya pesan untuk keberangkatan seminggu sebelumnya mengalami hal yg sama... Tapi setelah 30 menit baru muncul tapi tiketnya sudah tinggal sedikit (tanpa tempat duduk) Mohon diperbaiki kembali sistem aplikasinya,1,0,6.4.1,2024-05-11 17:19:14,,,6.4.1
9339c261-9e5c-44c2-9999-e77e0b033649,Mas No,https://play-lh.googleusercontent.com/a-/ALV-UjUrvl8PeZFsE_2TbmfdbtaZHx6UyuxuoRZuAboetSPv0_S8FTdt,Pesan tiket kereta mudah. Namun tolong diperhatikan kebersihan kereta. Di sela jendela banyak debu.,5,0,6.5.4,2024-05-22 12:16:01,,,6.5.4
316cc30b-ff8a-461c-9843-83f4a7caa1a6,hafiz suryana putra,https://play-lh.googleusercontent.com/a-/ALV-UjUBREv5x4M5sCTjTiK8g2Lvt_H4arliDo3u_AmsyRlX74L37xuj,"Saya ingin refund tiket, pengembalian uang ke shopeepay gabisa. Trs saya pindah ke KAIPAY (bisa). Tpi ga kekirim saldonya. Tetep 0 rp",1,0,6.5.5,2024-06-04 06:45:26,,,6.5.5
e161b893-ddb4-4393-a30c-19099531721a,dicky aranggaabidin,https://play-lh.googleusercontent.com/a/ACg8ocJ03F2A1eC8JgVVL0LisAsIgO-_tzNed6XEiukvPcZL1-0Rpg=mo,Di suruh upgradre tapi sistemnya bubuk. Error' Mulu. Padahal udah log in. Tapi gak bisa buat pesen,1,0,6.4.1,2024-05-19 19:10:20,,,6.4.1
acae6831-e0b4-4fdc-bb87-951f91eadb25,Edwar Sky,https://play-lh.googleusercontent.com/a-/ALV-UjWa-CT70dNqreNsXWSaYwtE4jmWEpvB02WlhNCkPPDkdsyeicgJ-A,"Kak, pembayaran pakai ovonya kok masih gak bisa konek sih, tlg diperbaiki donk bug nya.. Thx..",5,0,6.5.4,2024-05-23 23:56:19,,,6.5.4
ba6595c1-2657-4baf-b5b6-8430596af8e8,Edi _uiq,https://play-lh.googleusercontent.com/a-/ALV-UjX6726nbSXPOELRASpm71Zki2Xiozu4C8JGQQIIxT_htszGJIE,"Cukup membantu, meskipun masih banyak yang perlu dibenahi. Seenggaknya tidak perlu ke stasiun untuk beli tiket.",4,0,6.5.4,2024-05-28 12:01:17,,,6.5.4
f4036ab5-8fe8-462c-85ef-b9d638f7e9bc,Gani Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjUC3p75SHAS6a4Gjrne0X1pXD_RJ9kDD_XC_GfGl2ElFAgbz38c,Minta tolong untuk pihak KAI acces. Saya membeli pulsa senilai 25.000 dan saldo saya sudah terpotong. Lalu tiba-tiba gagal dan tulisannya saldo sudah di kembalikan. Namun nyatanya saldo saya tetap segitu dan tidak bertambah. Di mohon pihak KAI acces mengembalikan saldo pulsa saya senilai 25.000 yang saya beli. Bukti transaksi nya juga saya ada,1,1,6.4.1,2024-04-15 19:11:15,,,6.4.1
4ca32e7d-e485-4dca-becd-51413ffb2401,Imam fathoni,https://play-lh.googleusercontent.com/a/ACg8ocL-S4tNkzSOAqtyTiV64JzRQindTQvRzPeAWHe57H3XTzK7aQ=mo,"jam 12 malam sudah mantengin jadwal tiket ,jadwal tiket tidak ditemukah terus notifnyaa eh keluarnya jam setengah 1 malam tapi tiket sudah habis terjual semua .. gimana maksudnya ? sistem error gak membantu malam merepotkan !!!",1,3,6.4.1,2024-04-07 17:44:05,,,6.4.1
7956ec94-c7ce-485e-a8d6-625a9acc9a88,Lukman Aditya Dwinanda,https://play-lh.googleusercontent.com/a-/ALV-UjV3PNss2ltxedUjV2V88iQz5zKFMonjejb8ps-tDTHXXHLf8Xcl,"Udah dapat kursi udah isi identitas. Tau nya giliran bayar loading lama dan muncul tulisan ""Pembayaran tidak dapat diproses"" gitu terus ampe tiket habis. Buruk sekali aplikasi ini dibanding aplikasi transportasi online yang lain.",1,0,6.4.1,2024-04-01 17:16:10,,,6.4.1
2a1838b2-da0a-4ea6-94c3-5cf9a01d6c41,Ira Yunita,https://play-lh.googleusercontent.com/a/ACg8ocKYFLMDBzIKOJx3ok83e3O7ikEgxnZdyUjw7gtLEKltuCcDSA=mo,"Kenapa sekarang susah sekali menggunakan nya. Padahal saya sudah pesan tiket di aplikasi access kai. Tapi saya lupa tidak screenshot e-boarding nya. Sekarang saya tidak bisa masuk ke aplikasinya, padahal nomor HP yg digunakan dan kata sandi nya benar. Tolong aplikasi nya segera di perbaiki 🙏. Soalnya saya butuh sekali buat log in kembali ke aplikasi, karna tiket nya dipergunakan untuk mudik.",1,0,6.4.1,2024-04-07 12:04:32,,,6.4.1
6f0d0143-89d1-4836-8df2-046a5a3f4024,mariskhamira2008,https://play-lh.googleusercontent.com/a/ACg8ocLd07cJ0Eq021c0h4YwKOgcvqp84OawqQgfSm8LZ2fyrTXULw=mo,saya sangat puas dgn aplikasi KAI online yang sebelumnya karna saya pengguna aktif kereta lokal untuk urusan mengurus orangtua.. tapi sekarang kenapa jadi ribet ga bisa liat jadwal secara lengkap dan harus diurutkan dahulu.. tolong dikembalikan lagi aja ke settingan awal biar lebih simpel.. mohon perrhatiannya makasih..,2,0,6.4.1,2024-05-11 22:57:06,,,6.4.1
c3942d93-f957-462c-a50b-3ec005c320db,Willy Hebat,https://play-lh.googleusercontent.com/a-/ALV-UjVr1ZnNxMNBdXD0DfcJ2PhAEhjUDaM_sFEPAqIlWkkLsnS-cZ0,"lawak bener aplikasinya, pembatalan tiket paling telat 2 jam sebelum keberangkatan, sedangkan gw batalin pemesanan itu 3 hari setelah beli, tapi ada notif pembatalan harus 2 jam sebelum keberangkatan, pas tadi keberangkatan 13.57, gw coba batalin di jam 11.55 sampe jam 11.57 itu ga bisa diklik, maunya apa coba ? kalau ngasih fitur tuh yang jelas, dikata tiket hangus, belinya ga ngeluarin duit?",1,0,6.4.1,2024-05-03 06:16:52,,,6.4.1
a2f39409-0a79-47c8-848c-75ea4cc7ee76,Ajeng Anggraini,https://play-lh.googleusercontent.com/a-/ALV-UjWWagbcRjzEFvGbuhuw4mY9tH6Vqnq2HQKlU9qAHWOugSfDf-vJ,"Sumpah kai pay nya bosok parah, saya top up saldo terus saya pake beli tiket ternyata tiketnya ke cancel dan uang saya ga balik ke kai pay nya. Tolong kembalikan hak saya. Dan diperbaiki sistem pembayarannya. Harusnya kalau belum siap teknologinya jangan ada KAI PAY dulu terimakasih",1,0,6.4.1,2024-04-09 19:44:38,,,6.4.1
89f9ebe9-9f11-4ea7-85d2-9984edbc9629,Icha Latief,https://play-lh.googleusercontent.com/a-/ALV-UjVkzfgSjBbfdkNacCIUEFhYk1G5ExCbBXbbYbsxFGyjpv7JLnXD,"baru aja coba top up 10rb,karna baru baca ulasan banyak mengecewakannya jajal top up 10rb,masuknya lama sekalinya masuk saldo terpotong,jadi yg masuk hanya 7.100 dicek riwayat tidak ada pembelian apa pun dan keterangan k'potong karna apa bukan masalah nominal yg terpotongnya,cuma kecewa aja tidak ada penjelasan yg valid",1,1,6.4.1,2024-04-11 16:51:20,,,6.4.1
f2a67ab4-e6f6-42e7-9306-4406b52d9a96,DIKY RIO KURNIAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjXE2XpKtFRW8Hpo6GkTS-vR56aHavbPyu-EmVmkXoADEFZPx2k,"Tolong diperbaiki, saya sudah isi saldo di aplikasi.. Kemudian sudah saya gunakan untuk beli tiket. Kenapa tiket tidak muncul bahwa sudah ke terbeli. Sedangkan saldo sudah kepotong. Kmn tiket saya?? Halloooo halooo",1,0,6.4.1,2024-04-27 01:31:06,,,6.4.1
8080f0be-ee65-4254-b3f1-228e705dffc6,Ubay,https://play-lh.googleusercontent.com/a/ACg8ocJMe0_joRV4skf_A84zyuANgLpBXPZs8sH1AFgxE5-wSmrd9w=mo,"Mau daftar jadi member basic sulitnya minta ampun, di klik lanjutkan tp gak respon. Sampe ganti HP dengan nomer berbeda juga masalahnya sama.. Tetep nggak bisa daftar",2,0,6.4.1,2024-04-12 01:57:00,,,6.4.1
16f2debf-37e6-41f1-ac23-a9220ebc99be,lidyasp153,https://play-lh.googleusercontent.com/a-/ALV-UjUP3-zUqRbMnMa8dMAXIgPFKtvlR0Pbco4x3vSaPSkb2MtNhXc,"dih apaansih, mls in bgt. udh byr tiketnya, masa ga muncul² tiketnya. tulisannya blm bayar mulu, stlh tulisan itu hilang, tiketnya gk msk² wkwkwkwkwk. udh di refresh gt aj trs WKWKWKWKWKWK. SHIBAL SEIKKYA! sy udh 2 kli loh diginiin, ngeselin. trs² ini gmn dong???????? mau smpe kpn gini trs????? hhhh tolong dong.",3,1,6.4.1,2024-04-06 05:11:30,,,6.4.1
77e96108-1376-457e-98fc-102b09cddbfb,8_Indah Ningtiyas Hidayati,https://play-lh.googleusercontent.com/a/ACg8ocLzpx1OrfTzSlFsbz1jUnokCrgeWs3tso-DB51MhTLp3aqjyw=mo,"Aplikasi ini selalu minta di update, namun setelah di-update menurut saya malah semakin menurun kualitasnya. Sekarang pembayaran menggunakan ovo di aplikasi Kai tidak bisa di klik, diganti shopee juga ndak bisa. Padahal setiap hari saya harus menggunakan transportasi ini untuk pp kerja. Sudah mengirimkan pesan melalui email kemarin namun hingga hari ini belum ada respon. Hal ini tentu menghambat saya untuk bisa memesan tiket pp hari selanjutnya",2,1,6.5.2,2024-05-07 23:00:23,,,6.5.2
94efce98-6a1b-46a4-9314-20ad2c7bce71,dwi indri,https://play-lh.googleusercontent.com/a/ACg8ocJbEEj47L2jKCgyG2uPb7wTabM0RtBHJimkA92NaRXDOieGig=mo,"Sangat kecewa dan merasa tidak nyaman, sudah dpt kode booking ternyata dpt pemberitahuan ganti kode booking, no kursi nya jd ganti.. Pdhl sy sudah pesen yg pinggir krn tdk suka duduk ditengah, dan no ganti nya ini malah dpt kursi tengah.. Ini keterangan dr petugas nya : Iya betul kak mohon maaf sebelumnya karena terjadinya kesalahan dalam transaksi, untuk seat kakak sebelumnya sudah terblock oleh sistem jadi untuk alokasi seat mengisi seat yang masih tersedia di sistem kak🙏",1,0,6.4.1,2024-03-23 14:22:36,,,6.4.1
09ed552a-612c-4b2a-b094-caa72096a70b,Ratna Pujiarti,https://play-lh.googleusercontent.com/a-/ALV-UjVO5lqDvrsEMmwgEbOyN7Zgge26o6FEegzm8KZmgTsw_wYuXtyr,"Heran kek aplikasi bot ,padahal lagi urgent , beli pulsa saldo terpotong tapi ga masuk2 ga ada keterangan riwayat transaksi . Cs dihubungin sulitnya . Udah deh KAI klo ga bagus kenapa mesti pake Aplikasi kek Bot gini . Di komplain ga bisa , kaipay saldo berkurang aneh .",1,3,6.4.1,2024-03-30 11:21:33,,,6.4.1
61b07e60-1a50-465a-9aec-b33c75b03b40,Khairul Imam Melyano,https://play-lh.googleusercontent.com/a-/ALV-UjU2_7hzpl6Tcne2nOUeX-U1uX8u4W7I68STQsgpa7yCIIh0SNE,"Tolong diperbaiki lagi terkait sistem top up KAI pay saya sudah top up sebesar 20 ribu tetapi hanya mendapatkan saldo sebesar 7 ribu, sebelumnya tidak pernah seperti ini dan kali ini saya sebagai pelanggan cukup kecewa. Semoga ada solusi terbaik",1,0,6.4.1,2024-03-30 04:24:43,,,6.4.1
1b0c8acd-f77c-4bd6-ae67-fbe09d4bffe2,Kaneko Hato / カネコ鳩,https://play-lh.googleusercontent.com/a-/ALV-UjV3SZJptZGKFgJ4DlhSR7lCwgEO7FxP866keN3-KHJMcpBkGvtY1g,"Duit nyangkut ... 108k , kaipay di pake bayar qris ga bisa, di bilang sukses tapi ga ke kirim uang nya, mau di pake bayar kereta ga bisa juga gara gara saya batal order beberapakali dan kena limit 15 order, aneh harus nya order yang batal tuh ga ke itung ke limit order gimana sih ya ampun.",1,1,6.4.1,2024-03-25 18:47:03,,,6.4.1
ae319440-544f-400b-8519-27a275cb8ad7,Pitupe,https://play-lh.googleusercontent.com/a-/ALV-UjWZstLZYC99ESCBrt99AcovT4KONSI9cDeogBAswBlWGf4jztc,"Aplikasi apaan sih ini, sering mental² sendiri padahal mau lihat kode Verifikasi, klo mau pesen harus jadi member basic, giliran mau verifikasi padahal cuma mau lihat kodenya apa malah mental balik ke halaman utama lagi. Aneh banget",1,0,6.4.1,2024-04-24 12:48:54,,,6.4.1
2540a721-93e4-4216-b312-adfb6776069f,Lili Puspasari,https://play-lh.googleusercontent.com/a/ACg8ocLcjPuHWJQlAQDhoj73Iumh1dHZdHxOkM33c8XNOAD7Be4jgQ=mo,"aplikasinya bagus cuma ada kendala disaat mendaftar member harus masukin data pas udah dimasukin data malah dibilang akun sudah terdaftar di KAI nya, padahal mendaftar untuk masuk member, apakah harus masuk akun baru atau bagaimana saya kurang faham, biasanya jika mendaftar member tidak harus seperti ini, mohon saran nya min",3,1,6.4.1,2024-04-17 10:11:59,,,6.4.1
